Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Water availability, human health')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,7.822916026178919e-05,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Water scarcity')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,30.062095662710433,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.0012793146107092038,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Total human health')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.0006249245711552949,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Total ecosystem quality')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,62.392738493278294,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,29.98877301720347,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,28.264553684428904,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, long term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,0.00013540397002282398,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, short term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,0.00013089016492102073,HeatPump_Air,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, long term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,69.04356725928298,HeatPump_Air,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, short term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,157.48126667815143,HeatPump_Air,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, long term')",qtltiyvkomjsd07dh38rtit13vcyn4j8,6.712978827618237,HeatPump_Air,Construction
